Avg min between sent tnx,Avg min between received tnx,Time Diff between first and last (Mins),Sent tnx,Received Tnx,Number of Created Contracts,avg val received,avg val sent,total Ether sent,total ether received,total ether balance, ERC20 total Ether received, ERC20 total ether sent, ERC20 uniq sent addr, ERC20 uniq rec addr, ERC20 uniq sent token name, ERC20 uniq rec token name,unique_sent_addresses,unique_received_addresses,failed_tx_ratio,avg_gas_used,total_tx_count,sent_received_ratio,erc20_total_txs,address,FLAG,goplus_flags,source
0.0,2290.53,226762.2,0,99,1,0.203729,0.0,0.0,20.1691494,20.1691494,1.113525147,0.0,0.0,2.0,0.0,2.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
1701.16,1391.21,216927.17,67,74,0,18.596762,20.124595000000006,1348.347877,1376.160403,27.81252573,1927.316367,0.0,0.0,6.0,0.0,9.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
2.18,133779.95,535137.22,8,4,0,0.026398,0.012375,0.099001028,0.105592195,0.0065911669999999,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
167.35,0.0,669.4,4,2,0,1000.5,500.249559,2000.998236,2001.0,0.001764,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
0.85,8141.85,32570.83,4,4,0,0.377905,0.377065,1.508260979,1.511620979,0.00336,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
2905.31,43704.76,559320.92,12,12,0,5.1128160000000005,5.108333,61.3,61.35379662,0.05379662,20986.52341,0.0,0.0,10.0,0.0,11.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
0.0,0.0,20.45,1,1,0,1.0,0.9978,0.9978,1.0,0.0022,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
6157.04,1656.24,65350.8,9,6,0,1.713252,1.140966,10.26869713,10.27950985,0.01081272,0.040900528,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
17340.25,7524.06,452141.97,20,14,0,4.462269999999998,3.244078,64.88155905,62.47178100000001,-2.40977805,1057544.461,1033217.0,4.0,20.0,4.0,23.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
8759.62,3154.83,444359.0,32,52,0,0.242642,0.402874,12.89196794,12.61736036,-0.27460758,64.21461637,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
1.46,0.97,6.32,3,2,0,1000.5,666.999528,2000.998585,2001.0,0.001414909,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
28.18,1.32,281787.88,9996,142,0,0.119955,0.0006309999999999,6.308549131,17.03359706,10.72504793,24537344.94,24536224.23,4078.0,1569.0,1.0,1.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
1.89,0.68,8.92,4,2,0,1000.5,500.249528,2000.998113,2001.0,0.001886545,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
7.08,31481.16,944647.38,30,30,0,66.730026,66.729189,2001.875664,2001.900767,0.025102431,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
724.59,544.18,962363.13,481,1128,0,1.188723,2.790068,1342.0228880000002,1340.879878,-1.143009304,47.07294288,2e-05,1.0,5.0,1.0,5.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
1.24,0.07,3.87,3,2,0,1000.5,666.999528,2000.998585,2001.0,0.001414909,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
0.0,0.0,3.7,1,1,0,0.898442,0.8978219999999999,0.89782228,0.89844228,0.00062,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
0.0,221.72,122612.33,0,553,1,2.451567,0.0,0.0,1355.716767,1355.716767,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
0.0,0.0,22.87,1,1,0,1.0,0.999418,0.999418468,1.0,0.000581532,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
2.11,0.52,7.35,3,2,0,1000.5,666.999528,2000.998585,2001.0,0.001414909,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
0.0,4962.74,9925.48,0,2,0,51.31132,0.0,0.0,102.6226401,102.6226401,3896.46717,0.0,0.0,10.0,0.0,14.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
0.0,2943.97,291453.22,0,99,1,0.43786,0.0,0.0,43.34809988,43.34809988,1.447739961,0.0,0.0,2.0,0.0,2.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
13.96,29296.45,263793.65,9,9,0,45.002072,45.001307,405.0117647,405.01864680000006,0.006882057,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
0.0,0.0,41.7,1,1,0,0.378043,0.376996,0.376996293,0.37804325,0.001046957,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
0.0,4361.06,226775.15,0,52,1,3.666739,0.0,0.0,190.670415,190.670415,3.792600997,0.0,0.0,2.0,0.0,2.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
0.0,17668.4,88342.0,0,5,1,2.250938,0.0,0.0,11.25469,11.25469,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
51697.48,4.88,206799.67,4,2,0,4.034162,2.014885,8.059539535,8.068323399999999,0.008783865,1.64e-06,1.64e-06,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
0.0,0.0,1.63,1,1,0,0.103282,0.1028099999999999,0.102810311,0.103281947,0.000471636,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
0.0,9391.28,319303.42,0,34,1,0.724616,0.0,0.0,24.63694545,24.63694545,0.301361333,0.0,0.0,2.0,0.0,2.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
1955.6,5452.33,962838.68,247,88,0,0.095068,0.037454,9.251219942,8.366012265,-0.885207677,63523.69067999999,6955.035611,54.0,69.0,28.0,46.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
0.0,0.0,2.68,1,1,0,0.151593,0.151121,0.151121384,0.15159302,0.000471636,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
161.5,0.0,323.0,2,1,0,101.0,50.499508,100.9990158,101.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
0.0,2369.29,291422.42,0,123,1,0.394148,0.0,0.0,48.48014312,48.48014312,1.573539587,0.0,0.0,2.0,0.0,2.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
1.46,0.97,6.32,3,2,0,1000.5,666.999528,2000.998585,2001.0,0.001414909,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
16213.66,8659.66,360017.38,19,6,0,13.503384,4.247105,80.695,81.02030229,0.32530229,110281.6503,1.0000004059999998,2.0,19.0,2.0,24.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
0.0,2851.18,319332.28,0,112,1,0.225268,0.0,0.0,25.22999299,25.22999299,3.55615742,0.0,0.0,4.0,0.0,4.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
9.64,26320.65,105321.17,4,4,0,6.978041999999999,6.977214999999998,27.90885945,27.91216709,0.003307644,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
19.91,0.0,59.73,3,1,0,101.0,33.666149,100.998446,101.0,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
0.0,1516.6,229007.07,0,151,1,0.772393,0.0,0.0,116.6313678,116.6313678,1.08714116,0.0,0.0,2.0,0.0,2.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
5643.63,4246.24,436335.2,57,27,0,4.356378,2.0627720000000003,117.578,117.6222011,0.044201147,158769.1,99339.9,13.0,11.0,12.0,20.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
5132.07,3548.78,971600.77,134,80,0,7.601269999999999,4.993321,669.105,608.1015831,-61.00341691,2369966.96,870293.1247,18.0,45.0,15.0,46.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
11.31,1920.92,193199.97,98,100,0,0.127017,0.128484,12.5914794,12.70166271,0.11018331,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
25039.02,8799.76,979242.42,37,6,0,90.601888,15.225081,563.328,543.6113272000001,-19.7166728,2165852.471,2104926.829,9.0,29.0,5.0,31.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
0.0,39780.76,198903.78,0,5,1,28.4262,0.0,0.0,142.131,142.131,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
0.0,9162.88,29771.53,1,3,0,0.972736,2.918104,2.918103732,2.918208732,0.000105,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
3.35,64836.7,324200.25,5,5,0,24.058907,24.057709,120.2885473,120.29453290000002,0.00598557,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
5333.58,5615.18,682449.92,89,37,0,59.09021800000001,24.788948,2206.2164,2186.338056,-19.87834377,1989768.625,1432690.105,14.0,53.0,7.0,43.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
90968.95,0.0,272906.85,3,1,0,0.261083,0.086412,0.25923537,0.26108337,0.001848,0.019666444,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
161.92,0.82,325.48,2,2,0,50.5,50.499487,100.9989738,101.0,0.001026218,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
19.56,61380.14,306978.93,4,5,0,0.7754850000000001,0.966333,3.86533369,3.877423608,0.012089918,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
4.4,0.16,17.93,4,2,0,1000.5,500.249528,2000.998113,2001.0,0.001886545,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
658.41,13996.84,1296246.23,98,88,0,143.068318,128.468897,12589.95194,12590.012,0.060059041,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
29.14,223946.69,447951.67,2,2,0,0.054475,0.054013,0.108026,0.10895,0.000924,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
160.08,0.11,320.48,2,3,0,33.666667,50.499508,100.9990158,101.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
4497.07,1001.04,425265.47,89,25,0,4.3468860000000005,1.368765,121.8201,108.67214479999998,-13.14795523,1121363.199,1153631.685,13.0,26.0,25.0,37.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
5081.98,2247.41,326907.17,63,3,0,0.04,0.0,0.0,0.12,0.12,58310.86086,58288.3878,20.0,21.0,5.0,6.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
2.09,0.28,8.92,4,2,0,1000.5,500.249528,2000.998113,2001.0,0.001886545,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
5579.94,6407.41,437314.77,60,16,0,3.455751,1.170085,70.2051,55.29200992,-14.91309008,279530.5869,299971.8167,13.0,19.0,18.0,19.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
159.53,0.33,319.72,2,2,0,50.5,50.499508,100.9990158,101.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
0.0,0.0,26722.77,1,1,0,5.095,5.094558999999999,5.094558999999999,5.095,0.000441,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
50.07,19267.77,560217.33,29,29,0,0.314363,0.313756,9.09893413,9.116522916,0.017588786,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
17.71,0.0,53.12,3,1,0,101.0,33.666149,100.998446,101.0,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
161.55,0.82,324.73,2,2,0,50.5,50.499487,100.9989738,101.0,0.001026218,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
6.37,34004.68,68022.1,2,2,0,129.26128799999998,129.26058500000002,258.5211708,258.5225765,0.00140568,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
164.72,0.82,331.07,2,2,0,50.5,50.499487,100.9989738,101.0,0.001026218,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
15.67,1408.42,958253.35,663,673,0,1.327136,1.34638,892.6501252999999,893.1625897,0.512464398,1e-12,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
0.0,0.0,3.2,1,1,0,0.985,0.984528,0.984528341,0.985,0.000471659,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
0.0,1461.09,2922.18,0,2,1,40.4975,0.0,0.0,80.995,80.995,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
157.78,0.0,315.57,2,1,0,101.0,50.499508,100.9990158,101.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
17.54,1773.69,1438236.02,796,803,0,0.206967,0.207728,165.35178080000003,166.1948641,0.843083303,1553031969.0,0.0,0.0,2.0,0.0,2.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
0.0,13142.34,105138.73,0,8,1,116.314725,0.0,0.0,930.5178,930.5178,624.9502741,0.0,0.0,4.0,0.0,4.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
2344.97,123095.4,1017592.73,14,8,0,0.360262,0.205048,2.87066816,2.88209421,0.01142605,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
7.1,0.0,21.3,3,2,0,1000.5,666.999528,2000.998585,2001.0,0.001414909,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
0.0,0.0,949.95,1,1,0,0.15619,0.150048,0.15004836,0.1561902999999999,0.00614194,14.273,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
1475.26,2122.87,848366.37,211,253,0,390.459478,468.180832,98786.15555,98786.24791,0.092359408,107850.817,107850.817,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
0.0,0.0,5111.45,1,1,0,0.219528,0.219087,0.21908737,0.21952837,0.000441,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
6470.36,958.57,263607.45,20,140,0,10.183386,71.2832,1425.664007,1425.6741,0.01009335,603.1501126,0.0,0.0,2.0,0.0,2.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
41192.36,45288.19,424211.1,7,3,0,0.362214,0.154422,1.080951779,1.08664198,0.005690201,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
0.0,0.0,30.38,1,1,0,3.33,3.329418,3.329418468,3.33,0.000581532,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
0.0,2428.85,291461.57,0,120,1,0.6133850000000001,0.0,0.0,73.6062338,73.6062338,2.054251215,0.0,0.0,2.0,0.0,2.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
162.42,0.43,325.7,2,2,0,50.5,50.499508,100.9990158,101.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
25.5,227.82,759.97,3,3,0,0.4,0.399418,1.198255405,1.2,0.001744595,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
2.46,2590.61,300793.87,115,116,0,0.141367,0.141483,16.2705214,16.39855471,0.128033307,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
1.51,16.88,36.77,2,2,0,0.435,0.434457,0.8689132970000001,0.87,0.001086703,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
0.0,1453.77,226788.12,0,156,1,0.851018,0.0,0.0,132.7588466,132.7588466,2.77514918,0.0,0.0,2.0,0.0,2.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
7.1,0.0,21.3,3,2,0,1000.5,666.999528,2000.998585,2001.0,0.001414909,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
47.99,745.19,736857.3,929,929,0,0.284086,0.283582,263.44744840000004,263.9162486,0.468800243,10775.0,10775.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
0.0,0.0,0.0,0,1,0,0.099,0.0,0.0,0.099,0.099,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
61408.22,8611.46,437340.97,6,8,0,13.440376,17.919973000000006,107.5198395,107.5230105,0.003171,250.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
0.0,1935.4,319340.95,0,165,1,3.374267,0.0,0.0,556.7541003,556.7541003,7.210772045,0.0,0.0,2.0,0.0,2.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
0.0,2404.61,185155.25,0,77,1,0.823752,0.0,0.0,63.42887973,63.42887973,2.131206405,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
108.22,0.36,326.83,3,6,0,16.833333,33.666176,100.9985267,101.0,0.001473262,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
0.0,0.0,941.07,1,1,0,1.001,0.999654,0.999653795,1.001,0.001346205,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
13726.03,39025.39,749283.42,29,9,0,1.616576,0.500788,14.522862,14.549182,0.02632,305973.9048,20090.0,2.0,40.0,2.0,49.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
0.0,414.46,183193.47,0,442,1,26.173002,0.0,0.0,11568.46676,11568.46676,608.4264332,0.0,0.0,3.0,0.0,3.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
0.0,1831.92,228989.5,0,125,1,0.443997,0.0,0.0,55.49967797,55.49967797,0.780433467,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
232.15,4540.31,199746.97,39,42,0,0.071486,0.076384,2.97899047,3.002411682,0.023421212,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
162.16,0.33,324.97,2,2,0,50.5,50.499508,100.9990158,101.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
0.0,20169.48,60508.45,0,3,1,9.033333,0.0,0.0,27.1,27.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
0.0,1834.37,192609.1,0,105,1,0.309726,0.0,0.0,32.52118249,32.52118249,1.33559982,0.0,0.0,2.0,0.0,2.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
30.79,4795.32,404622.88,59,84,0,0.505571,0.718568,42.3955002,42.46792641,0.072426214,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
51405.02,4046.79,408396.65,7,12,0,0.734224,1.257381,8.801666465,8.81068317,0.009016705,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
0.0,4833.24,517157.15,0,107,1,0.402959,0.0,0.0,43.11659415,43.11659415,4.011857633,0.0,0.0,4.0,0.0,6.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
0.0,0.0,493.13,1,1,0,6.5,6.49938,6.49938,6.5,0.00062,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
0.0,0.0,8.8,1,1,0,0.25,0.246747,0.24674689,0.25,0.00325311,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
4.72,25726.15,51461.73,2,2,0,14.995,14.994528,29.98905526,29.99,0.000944737,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
0.0,0.0,151.92,1,1,0,0.089258,0.087058,0.087058,0.089258,0.0022,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
0.0,0.0,411.63,1,1,0,0.705622,0.705002,0.705002,0.705622,0.00062,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
47.4,85.63,266.07,2,2,0,1.2722,1.270357,2.54071494,2.5444,0.00368506,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
0.0,3167.83,291440.47,0,92,1,3.858248,0.0,0.0,354.9588313,354.9588313,148.1314525,0.0,0.0,4.0,0.0,4.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
3481.16,6600.2,464244.67,67,35,0,3.45805,1.872345,125.447097,121.0317386,-4.415358402,200046.5147,68073.38648,15.0,38.0,17.0,39.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
15.06,8683.93,800307.68,92,92,0,0.040793,0.040369,3.713918538,3.75296201,0.039043472,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
0.0,25195.07,226755.65,0,9,1,1.77672,0.0,0.0,15.9904787,15.9904787,0.460498871,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
0.0,0.0,1.47,1,1,0,1.2669629999999998,1.266123,1.266123413,1.266963413,0.00084,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
162.18,0.84,326.03,2,2,0,50.5,50.499508,100.9990158,101.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
26.08,0.08,78.4,3,2,0,50.5,33.666163,100.998488,101.0,0.001512,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
618.34,745.69,547982.75,235,540,0,1.114843,2.560768,601.7805922,602.0150463,0.23445412,834248.1053,833854.7615,7.0,7.0,1.0,9.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
1.87,0.05,5.7,3,2,0,1000.5,666.999528,2000.998585,2001.0,0.001414909,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
164.07,0.0,328.15,2,1,0,101.0,50.499487,100.9989738,101.0,0.001026218,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
163.12,0.43,327.12,2,2,0,50.5,50.499508,100.9990158,101.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
110.2,0.02,330.63,3,2,0,50.5,33.666008000000005,100.9980255,101.0,0.001974506,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
0.0,0.0,13891.88,1,1,0,0.995,0.985,0.985,0.995,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
0.0,0.0,4.77,1,1,0,1.0,0.99916,0.99916,1.0,0.00084,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
2.68,35447.39,106350.23,3,3,0,0.308922,0.308422,0.925266803,0.9267651,0.001498297,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
163.66,0.3,327.92,2,2,0,50.5,50.499508,100.9990158,101.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
64.23,0.33,322.15,5,3,0,33.666667,20.19951,100.9975513,101.0,0.002448655,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
132.8,4783.64,1031393.57,166,211,0,0.713717,0.90588,150.3760591,150.5943348,0.218275639,465.0288746000001,0.0,0.0,3.0,0.0,4.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
8.23,95668.72,287022.63,2,3,0,0.082986,0.120608,0.2412164,0.248956532,0.0077401319999999,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
22.77,0.0,68.3,3,1,0,101.0,33.666149,100.998446,101.0,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
164.14,0.54,329.92,2,3,0,33.666667,50.499487,100.9989738,101.0,0.001026218,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
0.0,261.1,357705.32,0,1370,1,0.107189,0.0,0.0,146.8494813,146.8494813,3.458723843,0.0,0.0,3.0,0.0,3.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
0.0,0.0,2204.7,1,1,0,12.859018,12.858398,12.85839771,12.85901771,0.00062,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
0.0,8399.27,226780.42,0,27,1,0.8381620000000001,0.0,0.0,22.63037676,22.63037676,1.073174872,0.0,0.0,2.0,0.0,2.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
157.32,0.0,314.65,2,1,0,101.0,50.499508,100.9990158,101.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
